番号,動画URL,投稿者,いいね数,保存数,インプレッション数,投稿文
1,"https://www.tiktok.com/@everydayshukatu/video/7613696570843876626","everydayshukatu",889,"-","-","【就活生必見】学歴フィルターについて #27卒 #28卒 #就活 #学歴 #fyp"
2,"https://www.tiktok.com/@kikuchi_shukatsu/video/7613661776139390215","kikuchi_shukatsu",515,"-","-","内定取れる企業分析の簡単ステップ。#就活"
3,"https://www.tiktok.com/@w__w_47/video/7614423785806056725","w__w_47",156,"-","-","1番ホワイトなのはこの形! #27卒 #就活生 #面接"
4,"https://www.tiktok.com/@m525126/video/7614037155521858824","m525126",437,"-","-","就活解禁されましたね。内定貰ってる人どのくらいる？ #就活 #27卒 #本選考 #おすすめ"
5,"https://www.tiktok.com/@ko_ta_engineer/video/7612652986476530964","ko_ta_engineer",1230,"-","-","みんなの経験した合格サインもコメント欄で教えて‼️ #就活 #就活生 #転職 #面接"
6,"https://www.tiktok.com/@shukatsu_torisetsu_/video/7612473012230622471","shukatsu_torisetsu_",369,"-","-","3月の就活で本選考締め切り企業と選考ポイントを教えるね！ #就活 #面接対策 #内定"
7,"https://www.tiktok.com/@yui_syukatsu/video/7612937441548291348","yui_syukatsu",160,"-","-","27卒就活生が絶対持つべきマインド3選🌸 #27卒 #就活 #就活マインド"
8,"https://www.tiktok.com/@everydayshukatu/video/7614331679007837458","everydayshukatu",127,63,"-","マジでこれは全員見たいほうがいい #27卒 #就活 #28卒 #志望動機 #fyp"
9,"https://www.tiktok.com/@helpshukatsu/video/7612566754359135508","helpshukatsu",1340,607,"-","面接で「他社も受けてますか？」と聞かれたときの答え方はこれで間違いないです。 #就活 #就活生 #面接 #面接対策 #27卒"
10,"https://www.tiktok.com/@hitori_ok0/video/7612606656744033556","hitori_ok0",6092,173,"-","27卒、28卒大学生の皆さん‼️就活頑張りましょう‼️ #ABABA #就活 #大学生 #fyp #pr @ABABA@就活"
11,"https://www.tiktok.com/@osaboly_zinzi/video/7613922998839495957","osaboly_zinzi",37,9,"-","【本選考〆切】あなたの狙い目企業はどこ？【3月10日〜12日】#就活 #27卒 #インターン #本選考 #28卒"
12,"https://www.tiktok.com/@positive_shukatsu_/video/7613796153787960597","positive_shukatsu_",350,193,"-","志望動機の答え方、9割の学生がズレまくってます。#逆転就活 #内定ない #内定ゼロ #志望動機 #志望動機のテンプレ"
2,https://www.tiktok.com/@positive_shukatsu_/video/7613796153787960597,positive_shukatsu_,志望動機の答え方 9割の学生がズレまくってます #逆転就活 #内定ない #志望動機,350,16,193,-,2.jpg
3,https://www.tiktok.com/@everydayshukatu/video/7613696570843876626,everydayshukatu,【就活生必見】学歴フィルターについて #27卒 #28卒 #就活 #学歴 #fyp,889,45,121,-,3.jpg
4,https://www.tiktok.com/@kikuchi_shukatsu/video/7613645823208933655,kikuchi_shukatsu,内定取れる企業分析の簡単ステップ。#就活,515,2,261,-,4.jpg
5,https://www.tiktok.com/@m525126/video/7614034853267476744,m525126,就活解禁されましたね。内定貰ってる人どのくらいいる？27卒生就活人気企業ランキング,437,8,88,-,5.jpg
6,https://www.tiktok.com/@ko_ta_engineer/video/7612884519934049553,ko_ta_engineer,人事しか知らない面接の合格サイン4選 #就活 #就活生 #転職 #転職活動 #面接,1231,50,471,-,6.jpg
7,https://www.tiktok.com/@everydayshukatu/video/7614269893171571985,everydayshukatu,【就活生必見】志望動機の作り方 #27卒 #就活 #28卒 #志望動機 #fyp,127,0,64,-,7.jpg
8,https://www.tiktok.com/@shukatsu_torisetsu_/video/7612195782577264913,shukatsu_torisetsu_,3月の就活で本選考締め切り企業と選考ポイントを教えるね！#就活 #面接対策 #自己分析 #内定 #本選考,369,1,135,-,8.jpg
9,https://www.tiktok.com/@helpshukatsu/video/7612014854571815189,helpshukatsu,面接で「他社も受けてますか？」と聞かれたときの答え方はこれで間違いないです。#就活 #就活生 #面接 #面接対策 #27卒,1341,23,607,-,9.jpg
10,https://www.tiktok.com/@ayane21_2005/video/7614306938917034257,ayane21_2005,まじノー勉はおわるよっ！ #就活 #27卒 #内定 #就活サイト #spi,0,0,0,-,10.jpg
11,https://www.tiktok.com/@hitori_ok0/video/7612608752614940945,hitori_ok0,27卒 28卒大学生の皆さん就活頑張りましょう #ABABA #就活 #大学生 #fyp #pr,6092,33,173,-,11.jpg
12,https://www.tiktok.com/@taidachan_nonitijhou/video/7614304287412191505,taidachan_nonitijhou,ガクチカだけじゃなくて自己PRや志望動機など自分の経験から企業に沿った内容を書いてくれる,1,0,0,-,12.jpg
13,https://www.tiktok.com/@techsyu/video/7614095262917612817,techsyu,NTTデータ CTC SCSK 1次面接〜最終面接まとめ SIer就活,42,6,9,-,13.jpg
14,https://www.tiktok.com/@27jobhuntingdaily/video/7612336889656091912,27jobhuntingdaily,みんな何社エントリーしてる？ #27卒 #就活 #本選考 #pr,743,1,366,-,14.jpg
15,https://www.tiktok.com/@meicari_syukatsu/video/7613191227680350465,meicari_syukatsu,【法政大学】就活はガッツ!!大手M&A企業内定の法政27卒 #shorts,1416,18,219,-,15.jpg
16,https://www.tiktok.com/@27shukatsu_caffeine/video/7614068608463469841,27shukatsu_caffeine,就活で必ず通る「志望動機」の苦戦 面接の時にも話せるヒント,18,16,10,-,16.jpg
17,https://www.tiktok.com/@sakurako_imai_315/video/7613655792310374674,sakurako_imai_315,上智大学新卒1年目vlog みんなの就活の悩み 思い出教えて #ABABA #就活,1236,40,100,-,17.jpg
18,https://www.tiktok.com/@w__w_47/video/7608881764632792322,w__w_47,これ答えられれば面接完璧！#27卒 #就活 #面接,8344,25,4735,-,18.jpg
19,https://www.tiktok.com/@jun_syukatsu/video/7613758108250367249,jun_syukatsu,自慢の経験がなくて不安 何から始めるか分からない不安 忙しくて進まない不安 全然大丈夫,119,0,32,-,19.jpg
20,https://www.tiktok.com/@tv_asahi_news/video/7611298548233054466,tv_asahi_news,きょう就活解禁 すでに3割超の学生が内定 #テレ朝NEWS #tiktokでニュース,26700,1017,2955,-,20.jpg
21,https://www.tiktok.com/@jinji_urabanashi/video/7391234567890123456,jinji_urabanashi,企業研究 何から調べていいかわからないですよね #企業研究 #就活,8822,26,5792,-,21.jpg
22,https://www.tiktok.com/@suzu_tenshoku/video/7461234567890,suzu_tenshoku,【転職】最後に何か質問はありますか？と聞かれた時の返し方 #面接 #就活,33000,164,10900,-,22.jpg
23,https://www.tiktok.com/@emu_tensyoku/video/75xxx,emu_tensyoku,一次面接で絶対に聞かれる質問20選 #転職 #就活 #新卒 #面接,1782,2,1307,-,23.jpg
24,https://www.tiktok.com/@syukatsunaitei/video/74xxx,syukatsunaitei,よく調べたねって褒められる企業研究 #就活 #26卒就活 #インターン #内定,40000,63,24100,-,24.jpg
25,https://www.tiktok.com/@adgjmpt567/video/7613xxx,adgjmpt567,就活の為にマツパしたら二重に食い込んでオワタ笑笑笑 就活生,13600,106,558,-,25.jpg
26,https://www.tiktok.com/@whitekaisha_no1/video/xxx,whitekaisha_no1,人事しか知らない採用の裏基準 第一印象は最初の3秒でほぼ決まる,11500,39,2705,-,26.jpg
27,https://www.tiktok.com/@career_coming_women/video/xxx,career_coming_women,いつから入社できますか？に対する最高の答え方 #面接 #面接対策 #転職 #就活,1422,22,890,-,27.jpg
28,https://www.tiktok.com/@m.www43/video/7613711xxx,m.www43,まだなにもしてないけど就活むりーーーー #就活生 #27卒 #現実逃避,15,3,0,-,28.jpg
29,https://www.tiktok.com/@jhsty7/video/7612668xxx,jhsty7,3月1日から27卒の就活始まったね 早期化しすぎて焦る #07 #fyp #おすすめ,51,1,3,-,29.jpg
30,https://www.tiktok.com/@user8193102594454/video/xxx,user8193102594454,就活無双してアメリカ来たけど質問ある？14社受けて10社内定 そのうち5社が大手,618,395,258,-,30.jpg
31,https://www.tiktok.com/@mizly24/video/7613701xxx,mizly24,就活生らしく顔面おとなしくしなさいってママに怒られたぽ #就活,57,1,5,-,31.jpg
32,https://www.tiktok.com/@_mako.erle/video/7611xxx,_mako.erle,やっと就活が終わりました！内定式なんていつの話やねん 内定式まで時間があるので,2119,32,168,-,32.jpg
33,https://www.tiktok.com/@riiiiiii0ngn_2/video/7610xxx,riiiiiii0ngn_2,28卒の就活初めての皆さん 今これやるだけで5月ほんとに楽になります 28卒へ,3085,27,1989,-,33.jpg
34,https://www.tiktok.com/@ririka_0706/video/7614xxx,ririka_0706,就活で疲れて寝てる彼氏VS16時間ダイエットしてお腹すいて寝れないああし,67700,41,2923,-,34.jpg
35,https://www.tiktok.com/@_____sb_maa/video/761xxx,_____sb_maa,ちょっと前まで色んな場面でずーっと最年少だったのに もう22歳なのやんばい 同年代は就活,2993,19,277,-,35.jpg
36,https://www.tiktok.com/@riku_syuukatsu_27/video/xxx,riku_syuukatsu_27,3月からの理想の就活スケジュール #就職 #就活 #就活生 #27卒,521,25,191,-,36.jpg
37,https://www.tiktok.com/@under30_support/video/xxx,under30_support,面接で即落ちワード 貴社と御社の違い #就活 #面接 #転職,171000,92,5804,-,37.jpg
38,https://www.tiktok.com/@a4561110/video/760332xxx,a4561110,27卒 今のタイミングで就活を始めて遅いと感じている人へ もう遅いですか？って聞かれるけど,3214,253,1472,-,38.jpg
39,https://www.tiktok.com/@mensetu1/video/76070xxx,mensetu1,【必見】就活で強い資格Tia表 金融・保険業界を目指すなら持ってて当たり前の資格,1843,77,472,-,39.jpg
40,https://www.tiktok.com/@yu_sns27/video/75180xxx,yu_sns27,面接質問100選欲しい人はコメント欄で「質問集」ってコメントして！ みんな面接対策ってどうしてる？,6398,2740,2956,-,40.jpg
41,https://www.tiktok.com/@nyooo_04/video/7605xxx,nyooo_04,就活頑張ろうねみんな #04 #fyp #就活 #就活生 #おすすめ,56,6,2,-,41.jpg
42,https://www.tiktok.com/@kamusahamunida.20/video/xxx,kamusahamunida.20,限界就活!!3日外出てません!! #おすすめ #04,12200,197,951,-,42.jpg
43,https://www.tiktok.com/@miyu_27sotsu/video/753xxx,miyu_27sotsu,就活の企業分析はこれ！何社もやってると結構な時間がかかる!! #27卒就活 #27卒,16400,24,10200,-,43.jpg
44,https://www.tiktok.com/@_rikamania_/video/7479xxx,_rikamania_,私の3月の就活のスケジュールがヤバい みんなどれくらい面接いれてた？？,7123,90,1143,-,44.jpg
45,https://www.tiktok.com/@_mako.erle/video/7496xxx,_mako.erle,就活で東京行ってきた！初の対面面接心臓飛び出た 1番ええ席なので面接受かりますね,40600,254,3378,-,45.jpg
46,https://www.tiktok.com/@momo_trip7/video/7614xxx,momo_trip7,就活メイク濃い？個人的就活バレないカラコン（茶目）超モテコンウルトラマンスリー,92,2,2,-,46.jpg
47,https://www.tiktok.com/@pokelog28/video/7593xxx,pokelog28,大して面接練習しないで面接挑んでる27卒！これさえ抑えておけば自己理解深まるし面接無双間違いなし,1949,593,629,-,47.jpg
48,https://www.tiktok.com/@nninovv7/video/76143xxx,nninovv7,山野卒業しました✨上京してきて毎日朝から学校で実習してバイトに就活に,387,3,10,-,48.jpg
49,https://www.tiktok.com/@everydayshukatu/video/xxx,everydayshukatu,【1時間限定】27卒へ #27卒 #就活,3414,211,382,-,49.jpg
50,https://www.tiktok.com/@ayane21_2005/video/76xxx,ayane21_2005,2月で内定ないのはやばい？てきとうに生きすぎて内定0社 就活キャンセル界隈 もう2月入っててオワッタwwwww,2011,100,262,-,50.jpg
51,https://www.tiktok.com/@everydayshukatu/video/xxx,everydayshukatu,一緒に頑張りたい！これが27卒就活生のリアルな1日 #27卒 #就活生 #大学生 #fyp,1923,40,288,-,51.jpg
52,https://www.tiktok.com/@osaboly_zinzi/video/761xxx,osaboly_zinzi,【本選考/インターン〆切】あなたの狙い目企業はどこ？【3月1日〜3日】03月本選考〆切,358,2,136,-,52.jpg
53,https://www.tiktok.com/@fidia_solutions/video/75xxx,fidia_solutions,採用担当にぶっちゃけ聞いてみた‼️#就活 #就活生 #新卒 #中途 #転職 この人採用？不採用？19歳高校中退,13800,71,1038,-,53.jpg
54,https://www.tiktok.com/@shurou___kanojo/video/xxx,shurou___kanojo,今から就活始める人✌️#ABABA 過言じゃないかな,5657,76,656,-,54.jpg
55,https://www.tiktok.com/@muku_kuroneco/video/7xxx,muku_kuroneco,27卒今日から就活はじめます‼️遅い‼️頑張る‼️#就活メイク #就活 #27卒,897,30,60,-,55.jpg
56,https://www.tiktok.com/@_wi11z20/video/7585xxx,_wi11z20,家出る5分前🏠 #fyp #04 #就活,2818,52,268,-,56.jpg
57,https://www.tiktok.com/@waga_mama_smz/video/xxx,waga_mama_smz,男でもかわいくして就活できる時代になったね🐰 就活生のみんな一緒に頑張ろうな つってもメンはバイトの面接だ,71600,1397,2303,-,57.jpg
58,https://www.tiktok.com/@birtsky/video/74860xxx,birtsky,私たちと一緒に働きませんか？🏭 大阪市平野区にある金属加工会社BirTskyマシナリーです 安定した,3528,101,872,-,58.jpg
59,https://www.tiktok.com/@taidachan_nonitijhou/video/xxx,taidachan_nonitijhou,ずっとそろそろやばいかなって言ってる^_^ #27卒 #vlog #就活 #就活生 #大学生の日常 業界絞りきれていないし,1085,39,167,-,59.jpg
60,https://www.tiktok.com/@churu___chan/video/75xxx,churu___chan,内定まだない人いない？？ #就活 #面接対策 #26卒 #就活生 26卒まだ内定なくて草 あと2ヶ月で内定ないとフリーター確定,115,36,19,-,60.jpg
61,https://www.tiktok.com/@zzz_kp/video/7609138xxx,zzz_kp,どうしても入りたい会社が全国に事業所あって 来年の3月頃までどこ配属になるかわかりません！高知か香川か大阪,926,30,84,-,61.jpg
62,https://www.tiktok.com/@shukatsu__navi/video/7xxx,shukatsu__navi,就活生の1日‼️ちょっと27卒動き出し早くない⁉️ #就活生 #就活生の1日 #就活応援 #本選考 #26卒 #27卒,821,3,71,-,62.jpg
63,https://www.tiktok.com/@piii00881/video/7373xxx,piii00881,#25卒 #就活 #就活生 #02 #fyp 就活スーツ,5468,93,628,-,63.jpg
64,https://www.tiktok.com/@kame3632/video/7576xxx,kame3632,おしゃれダンス その2 #新卒 #就活ダンス #受験生がんばれ 新規採用職員に辞令交付「信頼してもらえる職員に」,5482,64,815,-,64.jpg
65,https://www.tiktok.com/@masomasodesu/video/7xxx,masomasodesu,100出遅れてる26卒です(^_^)/~~隼って深夜に1人で写真キメてきた#就活 #26卒 #出口にばかでか蜘蛛いた,1278,37,102,-,65.jpg
66,https://www.tiktok.com/@anpan.com_/video/760xxx,anpan.com_,エントリー中の企業面接を対策してくれるおすすめのエージェントありませんか🐶 #fyp #就活 #27卒 OpenWorkマイナビ企業説明会,664,57,117,-,66.jpg
67,https://www.tiktok.com/@_wi11z20/video/75456xxx,_wi11z20,髪型で業界わかるかな？笑 #04 #fyp #おすすめ #就活,30100,179,2112,-,67.jpg
68,https://www.tiktok.com/@10271218/video/75119xxx,10271218,スーツです。就活がんばります✝️#07 #fyp #ootd #回転界隈 #就活無理,6275,48,811,-,68.jpg
69,https://www.tiktok.com/@w__w_47/video/7614423xxx,w__w_47,1番ホワイトなのはこの形! #27卒 #就活生 #面接 オープンワークの見極め方,194,6,47,-,69.jpg
70,https://www.tiktok.com/@w__w_47/video/7614042xxx,w__w_47,この形は注意！#27卒 #面接 #就活生 オープンワーク見極め方 2.0以下は訳ありの可能性大,921,59,420,-,70.jpg
71,https://www.tiktok.com/@w__w_47/video/7612945xxx,w__w_47,みんなのおすすめ逆質問教えてください！#27卒 #面接 #就活生 #逆質問 人事に刺さる逆質問 保存必須,1124,14,486,-,71.jpg
72,https://www.tiktok.com/@w__w_47/video/7611437xxx,w__w_47,焦った質問とかある？#就活 #27卒 #面接 #面接対策 これまでの人生で最も大きな決断は何ですか？,1215,8,603,-,72.jpg
73,https://www.tiktok.com/@w__w_47/video/7608881xxx,w__w_47,これ答えられれば面接完璧！#27卒 #就活 #面接 面接で9割聞かれる質問15選,8352,25,4741,-,73.jpg
74,https://www.tiktok.com/@w__w_47/video/7608491xxx,w__w_47,早期化えぐないか#27卒 #28卒 #就活 とりあえずやるべきことは,2582,67,1257,-,74.jpg
75,https://www.tiktok.com/@w__w_47/video/7608157xxx,w__w_47,穴場中小企業の探し方!これで見つけて! #27卒 #面接 #就活生 マイナビで穴場ホワイト企業探し方! 保存必須,512,5,246,-,75.jpg
76,https://www.tiktok.com/@w__w_47/video/7606299xxx,w__w_47,面接苦手な人はこの3つ意識してみて!#就活 #27卒 #面接 1分以内で端的に答えてください,1049,18,349,-,76.jpg
77,https://www.tiktok.com/@w__w_47/video/7602221xxx,w__w_47,想定外の質問聞かれたことある？#就活 #27卒 #面接 #面接対策 最終面接で聞かれる質問10選!,5624,36,2790,-,77.jpg
78,https://www.tiktok.com/@w__w_47/video/7597401xxx,w__w_47,新卒カードは大切に！#27卒 #面接 #就活生 オープンワーク ブラック企業の見極め方 ホワイト企業いきたいならこの項目チェック✅,1852,35,805,-,78.jpg
79,https://www.tiktok.com/@w__w_47/video/7593687xxx,w__w_47,企業はメンヘラなんよ #27卒 #面接 #就活生 他社の選考状況教えてください 100点解答例,4929,24,2119,-,79.jpg
80,https://www.tiktok.com/@w__w_47/video/7592943xxx,w__w_47,長く話しすぎないように! #就活 #27卒 #面接 #就活生 ○○大学○○学科かつ丼と申します,1808,14,712,-,80.jpg
81,https://www.tiktok.com/@w__w_47/video/7589995xxx,w__w_47,ホワイト企業に行きたい人はこの形を目指そ！#就活 #27卒 #面接 #就活生 オープンワーク この形が1番ホワイト ダイヤモンド型,4862,80,2109,-,81.jpg
82,https://www.tiktok.com/@w__w_47/video/7588120xxx,w__w_47,オープンワークの見方解説 #就活 #27卒 #面接 #就活生 オープンワーク この形は危険！ダイヤモンド型,5907,46,2793,-,82.jpg
83,https://www.tiktok.com/@w__w_47/video/7587747xxx,w__w_47,内定承諾後辞退はできるよ！ただ企業に被害出ちゃうかもだから辞退するなら早めにしましょう！#就活 #27卒 #就活生 問題ないです,1011,22,169,-,83.jpg
84,https://www.tiktok.com/@w__w_47/video/7586264xxx,w__w_47,一次面接困ってる人へ！#就活 #27卒 #面接 #一次面接 ガクチカ 自己PR,7742,14,3303,-,84.jpg
85,https://www.tiktok.com/@w__w_47/video/7584780xxx,w__w_47,長く話しすぎて自分で何言ってたっけってなる現象気をつけて!#就活 #27卒 #面接 #就活生 面接中に就活のお悩み相談始まった時,1530,42,237,-,85.jpg
86,https://www.tiktok.com/@w__w_47/video/7583297xxx,w__w_47,穴場企業は倍率低いぞ！#就活 #27卒 #就活生 マイナビホワイト企業探し方 ①より詳細な条件,2017,18,863,-,86.jpg
87,https://www.tiktok.com/@w__w_47/video/7582554xxx,w__w_47,会社選びは自分に合う合わないを見極めるのが大切！有給消化率70%超えてて平均残業30時間以内はかなりクリーン！#就活 #27卒 #就活生 オープンワークの見極め方 後悔してる学生結構多いんで ホワイト企業の形はこれ！,4455,47,1952,-,87.jpg
88,https://www.tiktok.com/@w__w_47/video/7581439xxx,w__w_47,求人票しっかりみないと後悔するぞ！#就活 #27卒 #就活生 アットホームと記載 家族経営 退職金がない,1554,30,471,-,88.jpg
89,https://www.tiktok.com/@w__w_47/video/7579585xxx,w__w_47,最終面接は50%落ちます!#就活 #27卒 #就活生 #最終面接 どれだけ第一志望という熱を伝えられるか,6382,26,2594,-,89.jpg
90,https://www.tiktok.com/@w__w_47/video/7577759xxx,w__w_47,一貫性と具体性！#就活 #27卒 #就活生 #面接 2時面接は自分の強みをどう会社に,3592,17,1327,-,90.jpg
91,https://www.tiktok.com/@w__w_47/video/7575891xxx,w__w_47,全部おすすめです #就活 #27卒 #就活生 御社の強みは○○だと感じているのですが入社されて実際に感じた強みはどこですか？,4698,16,2305,-,91.jpg
92,https://www.tiktok.com/@w__w_47/video/7574420xxx,w__w_47,かつ丼はホワイト企業探しに没頭してしまった#就活 #27卒 #就活生 #ホワイト企業 ホワイト企業の見極め方 保存推奨,4147,52,1930,-,92.jpg
93,https://www.tiktok.com/@w__w_47/video/7574034xxx,w__w_47,固定残業80時間ってすごいよね #就活 #27卒 #就活生 あらかじめ「○時間分の残業代」を基本給とは別に固定で支払う制度,688,21,88,-,93.jpg
94,https://www.tiktok.com/@w__w_47/video/7572547xxx,w__w_47,日本語に騙されるな#就活 #27卒 #就活生 完全週休二日制【土日】祝 完全週休二日制【土日祝】週休二日制,3600,44,1006,-,94.jpg
95,https://www.tiktok.com/@w__w_47/video/7570345xxx,w__w_47,緊張しすぎて自分でなに話してるかわからなくなる時あるよね #就活 #27卒 #面接 1つ目 話が長い人,4986,47,1786,-,95.jpg
96,https://www.tiktok.com/@w__w_47/video/7569220xxx,w__w_47,限界社会人の1日 #社会人 #独立 #社長 今日は1日接待だから朝に仕事しばく 5:00,268,16,12,-,96.jpg
97,https://www.tiktok.com/@w__w_47/video/7565533xxx,w__w_47,今すぐ応募しよ！#就活 #就活生 #26卒 #27卒 平均年収1062万 ホワイト企業紹介 27卒にもめちゃおすすめの企業,1293,19,339,-,97.jpg
98,https://www.tiktok.com/@w__w_47/video/7563669xxx,w__w_47,好きなタイプは？って質問されたことあります #就活 #27卒 #面接 #面接対策 #就活生 ガクチカ,2285,7,1230,-,98.jpg
99,https://www.tiktok.com/@w__w_47/video/7563317xxx,w__w_47,自分のペース大切！#就活 #面接 #就活生 #26卒 #27卒 27卒まだ内定無いの？ この時期に内定とってマジ優秀だと思うけど,602,20,75,-,99.jpg
100,https://www.tiktok.com/@w__w_47/video/7562934xxx,w__w_47,40秒くらいで喋れるように！#就活 #面接 #就活生 #26卒 #27卒 短く わかりやすく 簡に,5845,28,2552,-,100.jpg
